name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ngc6372,17,27,31.85,26,28,30.5
ngc6373,17,24,8.09,58,59,42.3
ngc6374,17,34,42.54,-32,34,52.9
ngc6375,17,29,21.89,16,12,24.0
ngc6376,17,25,19.18,58,49,2.8
ngc6377,17,25,23.21,58,49,21.9
ngc6378,17,30,41.98,6,16,56.2
ngc6379,17,30,34.91,16,17,19.5
ngc6380,17,34,28.42,-39,4,10.8
ngc6381,17,27,16.85,60,0,50.6
ngc6382,17,27,55.18,56,52,7.4
ngc6383,17,34,42.54,-32,34,52.9
ngc6384,17,32,24.3,7,3,37.0
ngc6385,17,28,1.41,57,31,18.5
ngc6386,17,28,51.78,52,43,24.1
ngc6387,17,28,23.83,57,32,43.4
ngc6388,17,36,17.43,-44,44,8.2
ngc6389,17,32,39.77,16,24,6.4
ngc6390,17,28,28.09,60,5,39.0
ngc6391,17,28,48.99,58,51,3.2
ngc6392,17,43,30.37,-69,47,6.7
ngc6393,17,30,8.45,59,31,54.5
ngc6394,17,30,21.42,59,38,23.6
ngc6395,17,26,31.27,71,5,46.6
ngc6396,17,37,36.34,-35,1,33.1
ngc6397,17,40,41.36,-53,40,25.3
ngc6398,17,42,43.74,-61,41,39.4
ngc6399,17,31,50.3,59,36,55.9
ngc6400,17,40,12.8,-36,56,51.8
ngc6401,17,38,36.93,-23,54,31.6
ngc6402,17,37,36.16,-3,14,45.3
ngc6403,17,43,23.56,-61,40,55.6
ngc6404,17,39,37.36,-33,14,48.2
ngc6405,17,40,20.75,-32,15,15.0
ngc6406,17,38,19.05,18,49,59.0
ngc6407,17,44,57.69,-60,44,23.3
ngc6408,17,38,47.36,18,52,40.3
ngc6409,17,36,35.4,50,45,57.2
ngc6410,17,35,20.48,60,47,35.0
ngc6411,17,35,32.85,60,48,48.2
ngc6412,17,29,37.51,75,42,15.9
ngc6413,17,40,40.72,12,37,26.2
ngc6414,17,30,36.86,74,22,34.1
ngc6415,17,44,20.55,-35,4,15.7
ngc6416,17,44,19.99,-32,21,39.6
ngc6417,17,41,47.82,23,40,19.9
ngc6418,17,38,9.32,58,42,53.7
ngc6419,17,36,5.9,68,9,20.8
ngc6420,17,36,16.3,68,3,8.5
ngc6421,17,45,44.21,-33,41,33.5
ngc6422,17,36,30.01,68,3,31.0
ngc6423,17,36,53.33,68,10,17.3
ngc6424,17,36,12.07,69,59,20.0
ngc6425,17,47,1.68,-31,31,45.8
ngc6426,17,44,54.71,3,10,12.5
ngc6427,17,43,38.59,25,29,38.1
ngc6428,17,43,52.81,25,33,17.2
ngc6429,17,44,5.35,25,21,2.6
ngc6430,17,45,14.27,18,8,20.2
ngc6431,17,43,38.59,25,29,38.1
ngc6432,17,47,22.41,-24,53,14.9
ngc6433,17,43,56.21,36,48,0.4
ngc6434,17,36,48.82,72,5,20.3
ngc6435,17,40,11.08,62,38,30.3
ngc6436,17,41,13.24,60,26,58.9
ngc6437,17,48,21.12,-35,21,58.3
ngc6438,18,22,17.48,-85,24,7.4
ngc6438a,18,22,35.49,-85,24,22.8
ngc6439,17,48,19.8,-16,28,44.0
ngc6440,17,48,52.67,-20,21,34.5
ngc6441,17,50,12.84,-37,3,3.9
ngc6442,17,46,51.34,20,45,39.9
ngc6443,17,44,33.85,48,6,50.6
ngc6444,17,49,35.18,-34,49,10.8
ngc6445,17,49,15.06,-20,0,34.2
ngc6446,17,46,7.51,35,34,9.8
ngc6447,17,46,17.23,35,34,19.1
ngc6448,17,43,42.8,53,32,46.0
ngc6449,17,43,46.34,56,48,14.9
ngc6450,17,47,32.36,18,34,30.8
ngc6451,17,50,40.64,-30,12,41.8
ngc6452,17,47,58.53,20,50,16.1
ngc6453,17,50,51.71,-34,35,59.6
ngc6454,17,44,56.61,55,42,17.2
ngc6455,17,51,8.1,-35,20,16.1
ngc6456,17,42,31.85,67,35,32.3
ngc6457,17,42,52.84,66,28,33.6
ngc6458,17,49,11.01,20,48,15.4
ngc6459,17,45,47.19,55,46,36.3
ngc6460,17,49,30.36,20,45,49.2
ngc6461,17,39,56.51,74,2,3.2
ngc6462,17,44,48.86,61,54,38.1
ngc6463,17,43,34.32,67,36,12.6
ngc6464,17,45,47.53,60,53,50.9
ngc6465,17,52,55.58,-25,23,51.7
ngc6466,17,48,8.1,51,23,57.2
ngc6467,17,50,40.16,17,32,16.0
ngc6468,17,50,40.16,17,32,16.0
ngc6469,17,53,12.13,-22,16,30.4
ngc6470,17,44,14.87,67,37,9.8
ngc6471,17,44,15.6,67,35,31.0
ngc6471 ned01,17,44,13.04,67,35,35.0
ngc6471 ned02,17,44,18.16,67,35,27.9
ngc6472,17,44,3.1,67,37,49.2
ngc6473,17,45,57.84,57,15,25.6
ngc6474,17,47,5.56,57,18,4.2
ngc6475,17,53,51.18,-34,47,34.2
ngc6476,17,54,2.01,-29,8,39.0
ngc6477,17,44,30.02,67,36,38.1
ngc6478,17,48,38.35,51,9,26.1
ngc6479,17,48,21.59,54,8,56.4
ngc6480,17,54,26.04,-30,27,7.4
ngc6481,17,52,48.91,4,10,4.2
ngc6482,17,51,48.81,23,4,19.0
ngc6483,17,59,30.81,-63,40,7.4
ngc6484,17,51,46.98,24,29,0.5
ngc6485,17,51,52.74,31,27,42.4
ngc6486,17,52,35.3,29,49,4.8
ngc6487,17,52,41.85,29,50,19.1
ngc6488,17,49,20.97,62,13,22.5
ngc6489,17,50,1.31,60,5,32.0
ngc6490,17,54,30.47,18,22,33.0
ngc6491,17,50,0.7,61,31,54.4
ngc6492,18,2,48.35,-66,25,50.3
ngc6493,17,50,22.66,61,33,33.9
ngc6494,17,57,4.77,-18,59,7.2
ngc6495,17,54,50.76,18,19,36.9
ngc6496,17,59,3.7,-44,15,58.7
ngc6497,17,51,17.97,59,28,15.2
ngc6498,17,51,17.97,59,28,15.2
ngc6499,17,55,20.01,18,21,35.1
ngc6500,17,55,59.78,18,20,17.7
ngc6501,17,56,3.74,18,22,23.1
ngc6502,18,4,13.72,-65,24,35.8
ngc6503,17,49,26.43,70,8,39.7
ngc6504,17,56,5.71,33,12,30.2
ngc6505,17,51,7.44,65,31,50.8
ngc6506,17,59,53.49,-24,41,7.2
ngc6507,17,59,50.79,-17,27,1.0
ngc6508,17,49,46.44,72,1,16.0
ngc6509,17,59,25.27,6,17,13.3
ngc6510,17,54,39.3,60,49,4.5
ngc6511,17,54,39.3,60,49,4.5
ngc6512,17,54,50.31,62,38,42.3
ngc6513,17,59,34.53,24,52,49.9
ngc6514,18,2,42.11,-22,58,18.8
ngc6515,17,57,25.19,50,43,41.2
ngc6516,17,55,16.78,62,40,11.5
ngc6517,18,1,50.39,-8,57,34.2
ngc6518,17,59,43.74,28,52,0.0
ngc6519,18,3,20.13,-29,48,15.3
ngc6520,18,3,24.14,-27,53,10.0
ngc6521,17,55,48.44,62,36,44.1
ngc6522,18,3,34.07,-30,2,2.3
ngc6523,18,3,41.27,-24,22,48.6
ngc6524,17,59,14.71,45,53,13.5
ngc6525,18,2,4.75,11,2,18.0
ngc6526,18,4,6.15,-24,26,30.8
ngc6527,18,1,46.33,19,43,43.4
ngc6528,18,4,49.61,-30,3,20.8
ngc6529,18,5,28.86,-36,17,43.4
ngc6530,18,4,31.03,-24,21,29.0
ngc6531,18,4,13.45,-22,29,24.2
ngc6532,17,59,13.95,56,13,54.4
ngc6533,18,3,41.27,-24,22,48.6
ngc6534,17,56,8.56,64,17,1.3
ngc6535,18,3,50.69,-0,17,48.9
ngc6536,17,57,16.35,64,56,17.1
ngc6537,18,5,13.1,-19,50,34.7
ngc6538,17,54,16.61,73,25,26.2
ngc6539,18,4,49.75,-7,35,9.1
ngc6540,18,6,7.95,-27,45,46.1
ngc6541,18,8,2.33,-43,42,57.2
ngc6542,17,59,38.62,61,21,33.8
ngc6543,17,58,33.39,66,37,59.5
ngc6544,18,7,20.0,-24,59,54.1
ngc6545,18,12,14.77,-63,46,34.1
ngc6546,18,7,22.55,-23,17,46.4
ngc6547,18,5,10.02,25,13,57.4
ngc6548,18,5,59.24,18,35,14.1
ngc6549,18,5,49.5,18,32,16.9
ngc6550,18,5,49.5,18,32,16.9
ngc6551,18,8,59.66,-29,33,27.6
ngc6552,18,0,7.23,66,36,54.4
ngc6553,18,9,17.48,-25,54,28.3
ngc6554,18,9,23.98,-18,22,43.3
ngc6555,18,7,49.17,17,36,17.6
ngc6556,18,9,57.59,-27,31,29.3
ngc6557,18,21,24.82,-76,34,58.7
ngc6558,18,10,18.38,-31,45,48.5
ngc6559,18,9,56.85,-24,6,23.0
ngc6560,18,5,13.98,46,52,53.7
ngc6561,18,10,30.86,-16,43,32.4
ngc6562,18,5,0.91,56,15,47.2
ngc6563,18,12,2.5,-33,52,6.0
ngc6564,18,9,2.37,17,23,40.7
ngc6565,18,11,52.6,-28,10,42.0
ngc6566,18,7,0.67,52,15,36.4
ngc6567,18,13,45.2,-19,4,33.0
ngc6568,18,12,44.25,-21,37,40.9
ngc6569,18,13,38.67,-31,49,39.6
ngc6570,18,11,7.3,14,5,35.1
ngc6571,18,10,49.36,21,14,18.6
ngc6572,18,12,6.21,6,51,13.4
ngc6573,18,14,22.98,-22,10,27.7
ngc6574,18,11,51.23,14,58,54.4
ngc6575,18,10,57.49,31,6,58.3
ngc6576,18,11,48.02,21,25,41.7
ngc6577,18,12,1.23,21,27,48.2
ngc6578,18,16,16.5,-20,27,3.3
ngc6579,18,12,31.81,21,25,14.5
ngc6580,18,12,33.7,21,25,34.1
ngc6581,18,12,18.42,25,39,44.5
ngc6582,18,11,3.5,49,54,38.0
ngc6582 ned01,18,11,1.87,49,54,42.8
ngc6582 ned02,18,11,5.16,49,54,33.2
ngc6583,18,15,48.93,-22,8,15.5
ngc6584,18,18,37.65,-52,12,54.6
ngc6585,18,12,21.79,39,37,58.8
ngc6586,18,13,38.5,21,5,24.3
ngc6587,18,13,50.89,18,49,30.7
ngc6588,18,20,58.86,-63,48,35.9
ngc6589,18,16,55.37,-19,46,37.5
ngc6590,18,17,4.99,-19,51,57.8
ngc6591,18,14,3.9,21,3,50.0
ngc6592,18,9,50.68,61,25,19.1
ngc6593,18,14,3.55,22,17,2.1
ngc6594,18,10,5.52,61,8,0.5
ngc6595,18,17,4.99,-19,51,57.8
ngc6596,18,17,33.73,-16,39,1.6
ngc6597,18,11,13.45,61,10,50.4
ngc6598,18,8,56.0,69,4,4.4
ngc6599,18,15,42.98,24,54,44.6
ngc6600,18,15,42.98,24,54,44.6
ngc6601,18,11,44.35,61,27,11.9
ngc6602,18,16,34.29,25,2,38.5
ngc6603,18,18,26.97,-18,24,21.8
ngc6604,18,18,2.96,-12,14,35.2
ngc6605,18,16,21.68,-15,0,54.7
ngc6606,18,14,41.59,43,16,7.1
ngc6607,18,12,14.74,61,19,58.5
ngc6608,18,12,28.88,61,17,53.4
ngc6609,18,12,33.57,61,19,54.9
ngc6610,18,11,51.23,14,58,54.4
ngc6611,18,18,48.17,-13,48,26.0
ngc6612,18,16,10.85,36,4,42.8
ngc6613,18,19,58.49,-17,6,7.1
ngc6614,18,25,7.21,-63,14,54.1
ngc6615,18,18,33.47,13,15,54.1
ngc6616,18,17,41.08,22,14,18.4
ngc6617,18,14,2.52,61,19,10.4
ngc6618,18,20,47.11,-16,10,17.5
ngc6619,18,18,55.54,23,39,20.2
ngc6620,18,22,54.15,-26,49,18.1
ngc6621,18,12,55.31,68,21,48.4
ngc6622,18,12,59.8,68,21,14.0
ngc6623,18,19,42.9,23,42,20.0
ngc6623 ned01,18,19,42.82,23,42,6.4
ngc6623 ned02,18,19,42.86,23,42,34.4
ngc6624,18,23,40.57,-30,21,40.6
ngc6625,18,22,47.3,-11,57,18.0
ngc6626,18,24,32.89,-24,52,11.4
ngc6627,18,22,38.92,15,41,52.8
ngc6628,18,22,21.91,23,28,42.8
ngc6629,18,25,42.46,-23,12,10.4
ngc6630,18,32,35.14,-63,17,35.7
ngc6631,18,27,11.36,-12,1,52.4
ngc6632,18,25,3.09,27,32,7.1
ngc6633,18,27,15.23,6,30,29.6
ngc6634,18,31,23.23,-32,20,52.7
ngc6635,18,27,37.11,14,49,8.6
ngc6636,18,22,3.5,66,37,12.8
ngc6636 ned01,18,22,2.87,66,36,59.6
ngc6636 ned02,18,22,5.11,66,37,19.2
ngc6637,18,31,23.23,-32,20,52.7
ngc6638,18,30,56.25,-25,29,47.1
ngc6639,18,30,59.3,-13,9,21.0
ngc6640,18,28,8.27,34,18,9.6
ngc6641,18,28,57.37,22,54,10.8
ngc6642,18,31,54.22,-23,28,34.1
ngc6643,18,19,46.41,74,34,6.1
ngc6644,18,32,34.73,-25,7,45.7
ngc6645,18,32,37.9,-16,53,2.0
ngc6646,18,29,38.74,39,51,54.5
ngc6647,18,32,49.34,-17,13,43.2
ngc6648,18,25,37.8,64,58,34.2
ngc6649,18,33,27.96,-10,24,10.1
ngc6650,18,25,27.99,68,0,21.0
ngc6651,18,24,19.71,71,36,6.9
ngc6652,18,35,45.75,-32,59,25.1
ngc6653,18,44,38.37,-73,15,48.3
ngc6654,18,24,7.57,73,10,59.6
ngc6654a,18,39,24.94,73,34,47.1
ngc6655,18,34,30.9,-5,55,15.1
ngc6656,18,36,24.2,-23,54,12.3
ngc6657,18,33,1.46,34,3,37.7
ngc6658,18,33,55.65,22,53,17.8
ngc6659,18,33,59.93,23,35,41.6
ngc6660,18,34,36.67,22,54,34.8
ngc6661,18,34,36.67,22,54,34.8
ngc6662,18,34,11.18,32,3,52.5
ngc6663,18,33,33.68,40,2,56.2
ngc6664,18,36,33.35,-8,13,14.7
ngc6665,18,34,30.01,30,43,14.0
ngc6666,18,34,44.93,33,35,15.5
ngc6667,18,30,39.79,67,59,13.3
ngc6668,18,30,39.79,67,59,13.3
ngc6669,18,37,15.09,22,11,44.6
ngc6670,18,33,35.45,59,53,19.7
ngc6670a,18,33,37.72,59,53,22.8
ngc6670b,18,33,34.09,59,53,17.6
ngc6670 ned03,18,33,39.03,59,53,17.3
ngc6671,18,37,26.16,26,25,1.9
ngc6672,18,36,14.39,42,56,51.5
ngc6673,18,45,6.32,-62,17,50.0
ngc6674,18,38,33.87,25,22,30.5
ngc6675,18,37,26.48,40,3,27.8
ngc6676,18,33,9.96,66,57,32.6
ngc6677,18,33,36.13,67,6,38.7
ngc6678,18,30,39.79,67,59,13.3
ngc6679,18,33,30.5,67,8,14.3
ngc6680,18,39,43.97,22,18,59.1
ngc6681,18,43,12.64,-32,17,30.8
ngc6682,18,39,37.36,-4,48,49.3
ngc6683,18,42,13.97,-6,12,44.1
ngc6684,18,48,57.88,-65,10,24.4
ngc6684a,18,52,22.81,-64,49,53.3
ngc6685,18,39,58.64,39,58,54.4
ngc6686,18,40,7.02,40,8,15.5
ngc6687,18,37,22.11,59,38,34.7
ngc6688,18,40,40.13,36,17,22.7
ngc6689,18,34,50.25,70,31,26.1
ngc6690,18,34,50.25,70,31,26.1
ngc6691,18,39,12.25,55,38,30.5
ngc6692,18,41,41.5,34,50,37.0
ngc6693,18,41,41.5,34,50,37.0
ngc6694,18,45,18.66,-9,23,1.0
ngc6695,18,42,42.74,40,22,0.8
ngc6696,18,40,5.04,59,20,2.3
ngc6697,18,45,14.96,25,30,45.3
ngc6698,18,48,5.01,-25,28,37.8
ngc6699,18,52,2.04,-57,19,14.7
ngc6700,18,46,4.39,32,16,46.6
ngc6701,18,43,12.46,60,39,12.0
ngc6702,18,46,57.58,45,42,20.4
ngc6703,18,47,18.83,45,33,2.3
ngc6704,18,50,45.77,-5,12,19.5
ngc6705,18,51,5.99,-6,16,12.1
ngc6706,18,56,51.04,-63,9,58.4
ngc6707,18,55,22.06,-53,49,6.4
ngc6708,18,55,35.64,-53,43,24.4
ngc6709,18,51,18.94,10,19,7.5
ngc6710,18,50,34.15,26,50,18.2
ngc6711,18,49,0.88,47,39,29.2
ngc6712,18,53,4.89,-8,42,19.7
ngc6713,18,50,44.56,33,57,35.2
ngc6714,18,46,50.0,66,44,42.0
ngc6715,18,55,3.27,-30,28,42.6
ngc6716,18,54,34.37,-19,54,3.9
ngc6717,18,55,6.04,-22,42,5.8
ngc6718,19,1,28.63,-66,6,36.7
ngc6719,19,3,7.49,-68,35,18.1
ngc6720,18,53,35.01,33,1,42.9
ngc6721,19,0,50.81,-57,45,34.0
ngc6722,19,3,40.37,-64,53,40.1
ngc6723,18,59,33.15,-36,37,53.3
ngc6724,18,56,46.88,10,25,42.8
ngc6725,19,1,56.62,-53,51,47.1
ngc6726,19,1,39.3,-36,53,28.7
ngc6727,19,1,42.27,-36,52,34.5
ngc6728,18,58,45.04,-8,57,57.6
ngc6729,19,1,55.4,-36,57,27.5
ngc6730,19,7,33.65,-68,54,46.1
ngc6731,18,57,13.47,43,4,36.4
ngc6732,18,56,24.02,52,22,39.4
ngc6733,19,6,10.63,-62,11,48.9
ngc6734,19,7,14.33,-65,27,42.7
ngc6735,19,0,37.36,-0,28,31.4
ngc6736,19,7,29.25,-65,25,43.0
ngc6737,19,2,17.47,-18,32,49.1
ngc6738,19,1,21.56,11,36,56.2
ngc6739,19,7,48.76,-61,22,5.2
ngc6740,19,0,50.51,28,46,16.4
ngc6741,19,2,37.0,-0,26,57.8
ngc6742,18,59,19.9,48,27,55.0
ngc6743,19,1,20.67,29,16,38.9
ngc6744,19,9,46.1,-63,51,27.1
ngc6744a,19,8,43.76,-63,43,49.8
ngc6745,19,1,41.7,40,45,11.0
ngc6745 ned01,19,1,41.44,40,44,52.3
ngc6745 ned02,19,1,41.73,40,45,35.9
ngc6745 ned03,19,1,41.98,40,45,4.9
ngc6746,19,10,22.01,-61,58,12.6
ngc6747,18,55,21.65,72,46,17.5
ngc6748,19,5,55.55,-5,59,32.3
ngc6749,19,5,15.6,1,54,2.2
ngc6750,19,0,36.11,59,10,0.3
ngc6751,19,5,55.55,-5,59,32.3
ngc6752,19,10,51.78,-59,58,54.7
ngc6753,19,11,23.64,-57,2,58.4
ngc6754,19,11,25.72,-50,38,30.5
ngc6755,19,7,49.05,4,15,59.1
ngc6756,19,8,42.57,4,42,20.8
ngc6757,19,5,3.38,55,42,54.6
ngc6758,19,13,52.34,-56,18,35.8
ngc6759,19,6,56.84,50,20,39.2
ngc6760,19,11,12.06,1,1,49.7
ngc6761,19,15,4.8,-50,39,24.6
ngc6762,19,5,37.08,63,56,2.5
ngc6763,19,5,37.08,63,56,2.5
ngc6764,19,8,16.37,50,55,59.6
ngc6765,19,11,6.5,30,32,44.0
ngc6766,20,10,23.7,46,27,39.0
ngc6767,19,11,33.91,37,43,31.6
ngc6768,19,16,32.6,-40,12,33.0
ngc6769,19,18,22.68,-60,30,3.9
ngc6770,19,18,37.32,-60,29,47.3
ngc6771,19,18,39.51,-60,32,45.6
ngc6772,19,14,36.3,-2,42,24.5
ngc6773,19,15,8.45,4,51,23.6
ngc6774,19,16,16.3,-16,15,38.5
ngc6775,19,16,42.86,-0,56,0.1
ngc6776,19,25,19.15,-63,51,36.6
ngc6776a,19,25,5.38,-63,41,0.4
ngc6777,19,10,51.78,-59,58,54.7
ngc6778,19,18,24.85,-1,35,46.9
ngc6779,19,16,35.51,30,11,4.2
ngc6780,19,22,50.88,-55,46,33.0
ngc6781,19,18,28.26,6,32,23.0
ngc6782,19,23,57.9,-59,55,20.9
ngc6783,19,16,47.62,46,1,2.0
ngc6784,19,26,35.99,-65,37,3.7
ngc6784a,19,26,31.18,-65,37,34.0
ngc6785,19,18,24.85,-1,35,46.9
ngc6786,19,10,53.91,73,24,36.6
ngc6787,19,16,10.58,60,25,3.1
ngc6788,19,26,49.75,-54,57,4.7
ngc6789,19,16,42.16,63,58,17.3
ngc6790,19,22,56.9,1,30,48.0
ngc6791,19,20,53.22,37,46,18.8
ngc6792,19,20,57.41,43,7,57.0
ngc6793,19,23,14.39,22,8,27.7
ngc6794,19,28,3.88,-38,55,7.5
ngc6795,19,26,22.02,3,30,51.7
ngc6796,19,21,30.87,61,8,41.6
ngc6797,19,29,0.75,-25,39,59.6
ngc6798,19,24,3.17,53,37,29.2
ngc6799,19,32,16.53,-55,54,28.5
ngc6800,19,27,7.68,25,8,25.7
ngc6801,19,27,35.81,54,22,22.4
ngc6802,19,30,35.04,20,15,39.5
ngc6803,19,31,16.45,10,3,21.7
ngc6804,19,31,35.39,9,13,30.6
ngc6805,19,36,45.71,-37,33,15.7
ngc6806,19,37,5.05,-42,17,46.6
ngc6807,19,34,33.5,5,41,3.0
ngc6808,19,43,54.0,-70,38,0.2
ngc6809,19,39,59.4,-30,57,43.5
ngc6810,19,43,34.25,-58,39,20.1
ngc6811,19,37,17.91,46,23,19.8
ngc6812,19,45,24.22,-55,20,48.5
ngc6813,19,40,22.44,27,18,34.4
ngc6814,19,42,40.64,-10,19,24.6
ngc6815,19,40,44.31,26,45,32.4
ngc6816,19,44,2.23,-28,24,3.0
ngc6817,19,37,22.4,62,22,59.0
ngc6817 ned01,19,37,21.24,62,22,57.7
ngc6817 ned02,19,37,23.38,62,23,1.1
ngc6818,19,43,57.73,-14,9,11.4
ngc6819,19,41,18.09,40,11,12.3
ngc6820,19,42,28.02,23,5,17.1
ngc6821,19,44,24.06,-6,50,0.4
ngc6822,19,44,57.74,-14,48,12.4
ngc6823,19,43,9.89,23,17,59.8
ngc6824,19,43,40.7,56,6,34.1
ngc6825,19,41,54.8,64,4,23.0
ngc6826,19,44,48.11,50,31,30.1
ngc6827,19,48,53.44,21,12,54.2
ngc6828,19,50,17.61,7,54,9.2
ngc6829,19,47,7.56,59,54,25.5
ngc6830,19,50,59.58,23,6,0.5
ngc6831,19,47,57.3,59,53,33.1
ngc6832,19,48,15.26,59,25,16.2
ngc6833,19,49,46.6,48,57,40.0
ngc6834,19,52,12.56,29,24,29.4
ngc6835,19,54,32.95,-12,34,3.3
ngc6836,19,54,40.06,-12,41,16.6
ngc6837,19,53,8.63,11,41,56.4
ngc6838,19,53,46.11,18,46,42.2
ngc6839,19,54,0.0,18,0,12.0
ngc6840,19,55,16.25,12,6,52.6
ngc6841,19,57,49.06,-31,48,38.5
ngc6842,19,55,2.26,29,17,21.0
ngc6843,19,56,6.22,12,9,49.8
ngc6844,20,2,50.13,-65,13,47.5
ngc6845,20,0,58.28,-47,4,11.9
ngc6845a,20,0,58.42,-47,4,12.9
ngc6845b,20,1,5.3,-47,3,32.7
ngc6845c,20,0,56.81,-47,5,3.2
ngc6845d,20,0,53.59,-47,5,42.8
ngc6846,19,56,28.12,32,20,58.9
ngc6847,19,56,37.82,30,12,46.5
ngc6848,20,2,47.25,-56,5,25.1
ngc6849,20,6,15.62,-40,11,53.9
ngc6850,20,3,30.1,-54,50,41.2
ngc6851,20,3,34.37,-48,17,4.2
ngc6851a,20,5,48.51,-47,58,41.7
ngc6851b,20,5,39.94,-47,58,44.6
ngc6852,20,0,39.16,1,43,41.2
ngc6853,19,59,36.38,22,43,15.7
ngc6854,20,5,38.8,-54,22,32.2
ngc6855,20,6,49.91,-56,23,23.7
ngc6856,19,59,17.13,56,7,51.2
ngc6857,20,1,48.13,33,31,33.3
ngc6858,20,2,59.39,11,15,33.9
ngc6859,20,3,49.51,0,26,40.7
ngc6860,20,8,46.89,-61,6,0.7
ngc6861,20,7,19.48,-48,22,12.8
ngc6861b,20,6,5.43,-48,28,28.0
ngc6861c,20,6,41.08,-48,38,59.2
ngc6861d,20,8,19.48,-48,12,41.1
ngc6861e,20,11,1.52,-48,41,26.1
ngc6861f,20,11,11.8,-48,16,33.0
ngc6862,20,8,54.58,-56,23,30.3
ngc6863,20,5,7.32,-3,33,18.5
ngc6864,20,6,4.84,-21,55,20.0
ngc6865,20,5,56.48,-9,2,27.3
ngc6866,20,3,55.18,44,9,32.8
ngc6867,20,10,29.66,-54,46,59.7
ngc6868,20,9,54.07,-48,22,46.4
ngc6869,20,0,42.41,66,13,39.1
ngc6870,20,10,10.86,-48,17,13.5
ngc6871,20,5,59.44,35,46,38.1
ngc6872,20,16,56.56,-70,46,4.6
ngc6873,20,7,13.89,21,6,8.1
ngc6874,20,7,33.08,38,14,46.0
ngc6875,20,13,12.47,-46,9,41.9
ngc6875a,20,11,55.86,-46,8,38.7
ngc6876,20,18,19.15,-70,51,31.7
ngc6876a,20,11,16.85,-71,0,46.6
ngc6877,20,18,36.2,-70,51,11.0
ngc6878,20,13,53.24,-44,31,36.3
ngc6878a,20,13,36.0,-44,48,58.2
ngc6879,20,10,26.6,16,55,22.1
ngc6880,20,19,29.63,-70,51,35.5
ngc6881,20,10,52.5,37,24,41.0
ngc6882,20,11,55.86,26,29,19.7
ngc6883,20,11,19.75,35,49,55.9
ngc6884,20,10,23.7,46,27,39.0
ngc6885,20,11,55.86,26,29,19.7
ngc6886,20,12,42.9,19,59,23.0
ngc6887,20,17,17.29,-52,47,48.3
ngc6888,20,12,6.55,38,21,17.8
ngc6889,20,18,53.23,-53,57,25.5
ngc6890,20,18,18.1,-44,48,24.2
ngc6891,20,15,8.84,12,42,15.7
ngc6892,20,16,57.24,18,1,10.8
ngc6893,20,20,49.64,-48,14,20.7
ngc6894,20,16,24.05,30,33,54.3
ngc6895,20,16,32.36,50,14,25.7
ngc6896,20,18,3.58,30,38,24.2
ngc6897,20,21,1.27,-12,15,16.9
ngc6898,20,21,8.03,-12,21,32.0
ngc6899,20,24,22.24,-50,26,2.2
ngc6900,20,21,35.11,-2,34,9.2
ngc6901,20,22,21.51,6,25,47.5
ngc6902,20,24,28.14,-43,39,12.7
ngc6902a,20,22,59.76,-44,16,17.5
ngc6902b,20,23,7.05,-43,52,7.0
ngc6903,20,23,44.86,-19,19,31.5
ngc6904,20,21,48.15,25,44,29.4
ngc6905,20,22,22.99,20,6,16.3
ngc6906,20,23,33.91,6,26,37.2
ngc6907,20,25,6.63,-24,48,33.0
ngc6908,20,25,8.97,-24,48,4.1
ngc6909,20,27,38.89,-47,1,37.3
ngc6910,20,23,12.05,40,46,43.0
ngc6911,20,19,38.33,66,43,42.0
ngc6912,20,26,52.08,-18,37,2.2
ngc6913,20,23,57.77,38,30,27.6
ngc6914,20,24,43.3,42,28,57.5
ngc6915,20,27,46.06,-3,4,37.4
ngc6916,20,23,33.08,58,20,38.6
ngc6917,20,27,28.36,8,5,53.1
ngc6918,20,30,47.12,-47,28,25.4
ngc6919,20,31,38.12,-44,12,59.1
ngc6920,20,43,57.4,-80,0,3.0
ngc6921,20,28,28.86,25,43,24.3
ngc6922,20,29,52.9,-2,11,28.3
ngc6923,20,31,39.07,-30,49,54.8
ngc6924,20,33,19.23,-25,28,28.0
ngc6925,20,34,20.57,-31,58,51.2
ngc6926,20,33,6.11,-2,1,39.0
ngc6927,20,32,38.21,9,54,59.0
ngc6927a,20,32,36.69,9,53,2.1
ngc6928,20,32,50.22,9,55,35.1
ngc6929,20,33,21.68,-2,2,13.9
ngc6930,20,32,58.8,9,52,28.0
ngc6931,20,33,41.35,-11,22,7.9
ngc6932,20,42,8.58,-73,37,9.7
ngc6933,20,33,38.18,7,23,14.4
ngc6934,20,34,11.49,7,24,14.8
ngc6935,20,38,20.22,-52,6,37.6
ngc6936,20,35,56.3,-25,16,47.9
ngc6937,20,38,45.83,-52,8,35.7
ngc6938,20,34,42.49,22,12,52.5
ngc6939,20,31,30.13,60,39,43.5
ngc6940,20,34,26.69,28,16,57.8
ngc6941,20,36,23.47,-4,37,7.5
ngc6942,20,40,37.85,-54,18,11.0
ngc6943,20,44,33.74,-68,44,51.8
ngc6944,20,38,23.86,6,59,47.2
ngc6944a,20,38,11.31,6,54,9.6
ngc6945,20,39,0.62,-4,58,21.3
ngc6946,20,34,52.32,60,9,14.1
ngc6947,20,41,15.12,-32,29,11.1
ngc6948,20,43,29.14,-53,21,24.2
ngc6949,20,35,6.92,64,48,10.1
ngc6950,20,41,5.58,16,37,20.0
