name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ic2682,11,16,36.12,9,24,38.8
ic2683,11,16,54.3,12,5,57.4
ic2684,11,17,1.05,13,5,58.7
ic2685,11,17,0.09,10,5,38.7
ic2686,11,17,2.51,12,57,6.0
ic2687,11,17,11.98,10,9,29.2
ic2689,11,17,19.5,12,57,35.8
ic2690,11,17,21.59,12,58,31.5
ic2691,11,17,24.58,12,1,51.9
ic2692,11,17,33.22,10,46,5.0
ic2693,11,17,36.31,13,32,55.8
ic2694,11,17,38.6,13,22,34.0
ic2695,11,17,48.57,13,43,39.6
ic2696,11,17,48.93,12,45,20.7
ic2697,11,17,51.13,13,23,59.9
ic2698,11,17,51.02,11,53,8.8
ic2699,11,17,52.65,11,54,33.2
ic2700,11,17,54.18,12,3,15.1
ic2701,11,17,57.02,11,7,5.0
ic2702,11,17,57.23,9,24,44.9
ic2703,11,18,5.13,17,38,58.3
ic2704,11,18,4.01,12,27,15.1
ic2705,11,18,3.68,11,54,14.7
ic2706,11,18,29.2,12,32,54.4
ic2707,11,18,30.84,9,28,29.5
ic2708,11,18,34.61,12,42,40.0
ic2709,11,18,42.16,12,33,42.1
ic2710,11,18,44.32,13,33,59.7
ic2711,11,18,46.49,13,44,18.4
ic2712,11,18,52.78,9,37,36.8
ic2713,11,19,10.22,12,9,53.3
ic2714,11,17,27.35,-62,43,30.4
ic2715,11,19,14.39,11,57,7.8
ic2716,11,19,16.34,11,41,54.8
ic2717,11,19,18.77,12,2,54.8
ic2718,11,19,20.9,12,1,20.2
ic2719,11,19,32.2,12,3,35.2
ic2720,11,19,35.65,12,4,35.7
ic2721,11,19,42.81,12,18,38.3
ic2722,11,19,44.36,13,57,46.5
ic2722 ned01,11,19,43.94,13,57,50.1
ic2722 ned03,11,19,44.36,13,57,46.5
ic2723,11,19,47.9,12,2,0.4
ic2724,11,19,48.44,10,42,59.6
ic2725,11,19,57.44,13,25,45.4
ic2726,11,19,58.44,13,24,56.1
ic2727,11,20,0.07,12,2,0.0
ic2728,11,20,5.13,13,25,37.2
ic2729,11,20,6.77,13,24,33.5
ic2730,11,20,7.39,12,21,59.5
ic2731,11,20,10.27,13,33,29.8
ic2732,11,20,12.38,12,24,14.5
ic2733,11,20,17.31,13,50,6.9
ic2734,11,20,23.82,12,26,34.9
ic2735,11,21,3.9,34,20,38.2
ic2736,11,20,54.62,12,24,31.2
ic2737,11,21,8.25,14,17,35.5
ic2738,11,21,23.06,34,21,24.0
ic2739,11,21,12.43,11,54,53.1
ic2740,11,21,17.06,8,45,8.3
ic2741,11,21,17.47,9,9,8.5
ic2742,11,21,18.73,10,26,48.2
ic2743,11,21,24.99,8,41,35.2
ic2744,11,21,42.51,34,21,46.1
ic2745,11,21,31.76,13,25,35.8
ic2746,11,21,36.42,11,44,13.5
ic2747,11,21,40.16,8,48,11.7
ic2748,11,21,44.04,8,48,17.9
ic2749,11,21,45.2,8,34,29.2
ic2750,11,21,50.79,9,39,30.4
ic2751,11,22,7.39,34,21,58.9
ic2752,11,22,1.94,14,7,28.2
ic2753,11,21,59.71,9,52,41.0
ic2754,11,22,2.38,14,8,38.6
ic2755,11,22,2.41,13,47,35.2
ic2756,11,22,0.91,9,57,36.6
ic2757,11,22,2.1,8,23,37.8
ic2758,11,22,3.33,7,48,48.7
ic2759,11,22,13.28,24,19,1.8
ic2760,11,22,12.8,12,39,55.5
ic2761,11,22,17.17,14,10,39.3
ic2762,11,22,17.92,12,43,21.1
ic2763,11,22,18.56,13,3,54.2
ic2764,11,27,5.03,-28,58,48.8
ic2765,11,22,23.12,14,11,56.6
ic2766,11,22,23.06,12,54,12.5
ic2767,11,22,23.19,13,4,40.1
ic2768,11,22,23.56,12,31,44.1
ic2769,11,22,25.65,14,11,45.2
ic2770,11,22,24.76,9,13,14.4
ic2771,11,22,28.05,12,31,9.0
ic2772,11,22,30.4,13,35,56.9
ic2773,11,22,35.31,13,34,28.3
ic2774,11,22,37.15,12,30,53.8
ic2775,11,22,39.56,12,30,43.2
ic2776,11,22,39.99,13,19,49.9
ic2777,11,22,40.55,12,1,32.1
ic2778,11,22,41.93,12,31,34.7
ic2779,11,22,44.51,13,20,43.1
ic2780,11,22,48.13,10,8,58.4
ic2781,11,22,50.67,12,20,41.6
ic2782,11,22,55.36,13,26,28.6
ic2783,11,22,53.63,8,53,2.6
ic2784,11,23,11.63,13,7,3.8
ic2785,11,23,15.36,13,23,28.5
ic2786,11,23,17.5,13,23,31.2
ic2787,11,23,19.08,13,37,47.2
ic2788,11,23,26.97,12,41,52.9
ic2789,11,23,32.66,14,11,16.9
ic2790,11,23,34.06,9,33,19.3
ic2791,11,23,37.62,12,53,44.8
ic2792,11,23,41.51,11,24,17.4
ic2793,11,23,47.39,9,26,59.2
ic2793 ned01,11,23,47.28,9,27,4.8
ic2793 ned02,11,23,47.54,9,26,54.4
ic2794,11,24,3.65,12,47,27.5
ic2795,11,24,4.07,12,8,6.4
ic2796,11,24,8.35,9,20,38.9
ic2796 ned01,11,24,8.39,9,20,44.6
ic2796 ned02,11,24,8.42,9,20,34.5
ic2797,11,24,21.06,11,42,21.4
ic2798,11,24,23.99,12,24,56.2
ic2799,11,24,26.67,13,50,56.8
ic2800,11,24,27.08,12,12,31.7
ic2801,11,24,29.03,10,11,1.8
ic2802,11,24,30.36,12,12,31.5
ic2803,11,24,35.41,9,51,0.1
ic2804,11,24,55.73,13,13,19.4
ic2805,11,24,59.89,14,0,52.1
ic2806,11,25,15.3,9,39,8.0
ic2807,11,25,17.05,11,31,48.2
ic2808,11,25,26.88,9,7,55.4
ic2809,11,25,37.77,8,31,34.6
ic2810,11,25,45.05,14,40,35.7
ic2811,11,25,44.65,9,10,13.9
ic2812,11,25,55.82,11,31,47.7
ic2813,11,26,6.5,11,15,20.7
ic2814,11,26,8.51,9,39,42.5
ic2815,11,26,16.55,12,48,13.8
ic2816,11,26,18.28,10,38,11.4
ic2817,11,26,18.81,9,8,56.4
ic2818,11,26,26.87,12,55,15.4
ic2819,11,26,27.44,13,50,41.6
ic2820,11,26,26.85,10,14,18.5
ic2821,11,26,34.88,13,57,46.5
ic2822,11,26,34.05,11,26,24.3
ic2823,11,26,44.67,12,50,54.3
ic2824,11,27,4.87,14,5,7.0
ic2825,11,27,3.56,8,26,38.1
ic2826,11,27,6.08,13,14,19.4
ic2827,11,27,9.67,11,30,51.8
ic2828,11,27,10.94,8,43,51.8
ic2829,11,27,14.98,10,19,20.5
ic2830,11,27,21.58,7,48,51.5
ic2831,11,27,22.61,8,58,44.1
ic2832,11,27,25.12,13,59,22.0
ic2833,11,27,26.11,13,36,10.1
ic2834,11,27,31.82,13,34,13.2
ic2835,11,27,31.59,12,8,34.4
ic2836,11,27,37.21,9,5,5.3
ic2837,11,27,41.96,10,18,47.0
ic2838,11,27,45.24,14,0,40.5
ic2839,11,27,45.42,10,49,11.1
ic2840,11,27,47.6,13,25,33.2
ic2841,11,27,48.86,12,36,11.2
ic2842,11,27,47.69,9,39,7.1
ic2843,11,27,58.09,13,11,2.1
ic2844,11,27,58.1,11,27,11.8
ic2845,11,28,0.46,12,31,47.1
ic2846,11,28,0.49,11,9,29.8
ic2847,11,28,3.39,13,55,49.4
ic2848,11,28,13.67,13,1,49.7
ic2849,11,28,11.66,9,5,38.4
ic2850,11,28,12.96,9,3,44.1
ic2851,11,28,14.61,11,23,39.8
ic2852,11,28,14.05,9,48,1.7
ic2853,11,28,14.86,9,8,49.3
ic2854,11,28,19.87,8,58,7.4
ic2855,11,28,24.99,9,41,15.9
ic2856,11,28,16.31,-12,53,26.5
ic2857,11,28,31.04,9,6,15.9
ic2858,11,28,35.96,13,39,41.4
ic2859,11,28,41.76,9,6,30.6
ic2860,11,28,44.6,14,2,30.8
ic2861,11,28,58.97,38,51,4.6
ic2862,11,28,43.32,10,7,38.2
ic2863,11,28,53.98,9,5,43.1
ic2864,11,28,59.67,12,22,3.8
ic2865,11,28,59.75,9,6,55.8
ic2866,11,29,0.03,9,2,31.9
ic2867,11,29,0.54,9,5,21.8
ic2868,11,29,5.8,9,5,39.5
ic2869,11,29,8.72,9,1,2.6
ic2870,11,29,12.42,11,51,55.8
ic2871,11,29,20.69,8,36,8.5
ic2872,11,28,8.03,-62,59,20.2
ic2873,11,29,27.43,13,13,5.9
ic2873 ned01,11,29,27.47,13,12,56.5
ic2873 ned02,11,29,27.64,13,13,12.4
ic2874,11,29,27.55,10,37,45.0
ic2875,11,29,34.93,12,59,23.6
ic2876,11,29,33.6,9,0,58.2
ic2877,11,29,37.74,12,51,11.8
ic2878,11,29,38.21,9,58,3.3
ic2879,11,29,44.29,9,0,49.9
ic2880,11,29,53.02,13,11,55.8
ic2881,11,29,54.41,12,30,40.4
ic2882,11,30,9.44,11,59,20.9
ic2883,11,30,15.79,10,54,39.3
ic2884,11,27,41.05,-79,44,3.8
ic2885,11,30,22.61,9,46,19.4
ic2886,11,30,24.44,11,33,45.6
ic2887,11,30,29.72,9,23,16.6
ic2888,11,30,35.11,9,54,30.6
ic2889,11,30,28.99,-13,5,27.6
ic2890,11,30,46.15,13,10,54.6
ic2891,11,30,48.14,12,40,39.8
ic2892,11,30,48.91,10,35,18.8
ic2893,11,30,53.28,13,23,27.7
ic2893 ned01,11,30,53.21,13,23,31.1
ic2893 ned02,11,30,53.46,13,23,23.7
ic2894,11,30,57.5,13,14,7.3
ic2895,11,30,57.29,9,58,36.7
ic2896,11,31,13.43,12,21,0.2
ic2897,11,31,19.37,11,32,56.6
ic2898,11,31,20.41,13,20,10.4
ic2899,11,31,20.37,10,38,5.0
ic2900,11,31,29.69,13,10,2.3
ic2901,11,31,32.13,12,41,59.0
ic2902,11,31,33.16,14,13,21.9
ic2903,11,31,40.76,12,38,33.3
ic2904,11,31,42.37,13,11,2.9
ic2905,11,31,46.98,9,6,25.1
ic2906,11,31,49.61,13,7,58.4
ic2907,11,31,48.75,9,53,58.0
ic2908,11,31,50.48,12,56,16.4
ic2909,11,31,50.89,11,28,12.8
ic2910,11,31,54.71,-9,43,31.3
ic2911,11,32,4.63,12,58,38.5
ic2912,11,32,7.11,11,42,35.1
ic2913,11,31,51.35,-30,24,38.8
ic2914,11,32,12.43,13,29,32.9
ic2916,11,32,16.15,11,41,1.4
ic2917,11,32,19.33,10,56,43.6
ic2918,11,32,26.23,13,14,54.6
ic2919,11,32,34.9,14,11,21.2
ic2920,11,32,48.67,12,33,25.6
ic2921,11,32,49.28,10,17,47.3
ic2922,11,32,51.22,12,55,22.2
ic2923,11,32,53.55,13,9,50.3
ic2924,11,32,52.19,9,1,23.8
ic2925,11,33,13.23,34,15,54.4
ic2926,11,33,4.07,12,26,11.2
ic2927,11,33,4.77,13,5,8.6
ic2928,11,33,29.96,34,18,58.5
ic2929,11,33,31.47,12,8,14.4
ic2930,11,33,44.14,10,5,19.2
ic2931,11,33,50.49,12,28,2.0
ic2932,11,33,53.71,10,32,36.2
ic2933,11,34,12.75,34,18,45.0
ic2934,11,34,19.55,13,19,19.2
ic2935,11,34,48.21,10,15,0.5
ic2936,11,34,56.82,13,0,31.7
ic2937,11,35,3.37,10,6,12.1
ic2938,11,35,36.3,13,40,50.6
ic2939,11,35,37.98,10,41,49.5
ic2940,11,36,2.74,21,57,42.0
ic2941,11,36,9.97,10,3,20.1
ic2942,11,36,12.21,11,48,57.2
ic2943,11,36,42.31,54,50,45.7
ic2944,11,35,46.93,-63,1,11.4
ic2945,11,37,4.29,12,55,35.7
ic2945 ned01,11,37,4.3,12,55,35.2
ic2946,11,37,29.69,32,15,8.9
ic2947,11,37,30.97,31,21,44.4
ic2948,11,39,5.94,-63,26,37.9
ic2949,11,40,54.35,-46,27,16.5
ic2950,11,41,37.92,37,59,31.6
ic2951,11,43,24.56,19,44,59.3
ic2952,11,44,17.13,33,21,4.9
ic2953,11,44,25.78,33,21,18.3
ic2954,11,45,3.26,26,47,11.4
ic2955,11,45,3.91,19,37,14.2
ic2956,11,45,17.56,26,46,2.6
ic2957,11,45,36.94,31,17,58.4
ic2958,11,45,42.32,33,9,16.0
ic2959,11,46,10.14,33,6,31.5
ic2960,11,46,19.7,35,0,13.5
ic2961,11,47,49.57,31,20,41.1
ic2962,11,49,5.99,-12,18,40.9
ic2963,11,49,24.53,-5,7,6.4
ic2964,11,49,52.47,12,3,1.1
ic2965,11,54,1.51,-19,34,8.0
ic2966,11,50,13.55,-64,52,22.6
ic2967,11,50,55.13,30,51,2.5
ic2968,11,52,30.53,20,37,31.7
ic2969,11,52,31.27,-3,52,20.1
ic2970,11,53,9.75,-23,7,23.8
ic2971,11,53,27.54,30,41,48.9
ic2972,11,53,40.63,-3,59,47.5
ic2973,11,53,50.76,33,21,55.8
ic2974,11,53,48.73,-5,10,4.2
ic2975,11,53,48.73,-5,10,4.2
ic2976,11,56,1.05,-2,43,15.1
ic2977,11,55,14.66,-37,41,46.7
ic2978,11,56,23.23,32,2,19.4
ic2979,11,56,54.24,32,9,31.7
ic2980,11,57,30.16,-73,41,4.2
ic2981,11,55,42.62,32,11,20.0
ic2982,11,57,51.38,27,52,7.2
ic2983,11,58,16.73,-2,6,36.2
ic2984,11,59,7.23,30,41,49.0
ic2985,11,59,12.75,30,43,52.4
ic2986,11,59,49.61,30,50,39.9
ic2987,12,3,24.54,38,48,47.9
ic2988,12,3,42.2,3,25,45.3
ic2989,12,4,34.03,1,48,5.8
ic2990,12,4,38.6,11,3,0.2
ic2991,12,5,12.51,10,38,25.3
ic2992,12,5,15.83,30,51,20.3
ic2993,12,5,38.33,32,49,19.9
ic2994,12,5,27.87,12,42,10.4
ic2995,12,5,46.91,-27,56,24.5
ic2996,12,5,48.63,-29,58,18.9
ic2997,12,5,44.47,20,16,51.1
ic2998,12,5,55.24,20,45,12.1
ic2999,12,5,57.54,31,20,54.6
ic3000,12,6,8.55,-29,40,24.2
ic3001,12,6,16.81,33,31,33.1
ic3002,12,7,4.19,33,22,58.2
ic3003,12,7,32.62,32,48,46.8
ic3004,12,7,10.24,13,14,51.1
ic3005,12,7,14.17,-30,1,28.7
ic3006,12,7,24.34,12,59,36.2
ic3007,12,7,30.78,31,20,53.2
ic3008,12,7,51.8,13,34,38.3
ic3009,12,8,0.11,12,38,47.3
ic3010,12,7,57.41,-30,20,22.1
ic3011,12,8,9.62,10,22,44.0
ic3012,12,8,23.94,11,10,35.8
ic3013,12,8,25.58,10,1,0.0
ic3014,12,8,37.0,38,49,54.4
ic3015,12,9,0.28,-31,31,11.6
ic3016,12,9,18.54,11,25,48.8
ic3017,12,9,22.83,13,37,5.4
ic3018,12,9,24.96,13,34,28.0
ic3019,12,9,22.26,13,59,32.7
ic3020,12,9,27.22,14,13,28.2
ic3021,12,9,54.57,13,2,59.9
ic3022,12,10,2.38,38,44,23.9
ic3023,12,10,1.75,14,22,0.7
ic3024,12,10,11.93,12,19,32.4
ic3025,12,10,23.09,10,11,18.8
ic3026,12,10,34.3,-29,55,23.6
ic3027,12,10,30.07,14,11,36.7
ic3028,12,10,35.69,11,45,38.9
ic3029,12,10,41.86,13,19,52.6
ic3030,12,11,6.03,14,8,36.8
ic3031,12,11,4.18,13,18,30.4
ic3032,12,11,7.76,14,16,29.3
ic3033,12,11,9.95,13,35,15.0
ic3034,12,11,47.8,14,12,4.1
ic3035,12,12,11.8,13,14,47.5
ic3036,12,12,15.11,12,29,18.2
ic3037,12,12,20.48,9,59,11.2
ic3038,12,12,32.61,11,21,10.2
ic3039,12,12,32.57,12,18,35.6
ic3040,12,12,34.53,11,4,30.1
ic3041,12,12,42.66,12,45,46.2
ic3042,12,12,46.45,10,51,57.5
ic3043,12,12,47.18,10,0,34.8
ic3044,12,12,48.52,13,58,35.3
ic3045,12,12,59.67,12,46,46.2
ic3046,12,13,7.87,12,55,5.6
ic3047,12,13,14.63,12,59,51.6
ic3048,12,13,21.44,13,4,8.5
ic3049,12,13,33.7,14,28,49.0
ic3050,12,13,47.27,13,25,29.3
ic3051,12,13,53.59,13,10,22.3
ic3052,12,13,48.27,12,41,26.0
ic3053,12,13,51.93,14,13,22.7
ic3054,12,14,14.43,13,32,34.6
ic3055,12,14,22.3,12,5,29.0
ic3055 ned01,12,14,21.87,12,5,26.0
ic3055 ned02,12,14,22.11,12,5,30.8
ic3055 ned03,12,14,22.61,12,5,29.9
ic3056,12,14,36.94,12,48,42.7
ic3057,12,15,2.67,-44,28,22.7
ic3058,12,14,47.45,14,5,43.8
ic3059,12,14,55.02,13,27,37.9
ic3060,12,15,2.09,12,32,49.6
ic3061,12,15,4.44,14,1,44.3
ic3062,12,15,5.37,13,35,41.1
ic3063,12,15,6.73,12,1,0.2
ic3064,12,15,16.81,13,1,26.3
ic3065,12,15,12.56,14,25,58.4
ic3066,12,15,16.58,13,28,23.3
ic3067,12,15,15.89,23,57,29.4
ic3068,12,15,23.2,11,30,39.2
ic3069,12,15,19.87,10,9,38.9
ic3070,12,15,24.67,13,2,22.1
ic3071,12,15,31.86,9,32,44.0
ic3072,12,15,38.13,9,33,20.3
ic3073,12,15,35.6,13,37,9.0
ic3074,12,15,46.19,10,41,57.1
ic3075,12,15,55.09,23,35,44.0
ic3076,12,16,3.98,9,4,44.2
ic3077,12,15,56.34,14,25,58.9
ic3078,12,16,0.04,12,41,14.3
ic3079,12,16,4.13,11,32,5.5
ic3080,12,16,2.67,14,11,21.8
ic3081,12,16,9.06,12,41,28.7
ic3082,12,16,12.1,23,50,31.5
ic3083,12,16,21.24,12,31,40.0
ic3084,12,16,23.46,23,55,4.4
ic3085,12,16,26.01,9,28,8.4
ic3086,12,16,27.74,9,0,33.0
ic3087,12,16,26.5,13,17,16.0
ic3088,12,16,28.36,9,27,31.7
ic3089,12,16,29.7,23,49,39.8
ic3090,12,16,31.61,9,26,22.0
ic3091,12,16,29.17,14,0,44.5
ic3092,12,16,32.29,10,2,47.1
ic3093,12,16,42.36,14,16,40.1
ic3094,12,16,56.01,13,37,31.5
ic3095,12,16,55.54,23,57,28.5
ic3096,12,16,52.36,14,30,52.5
ic3097,12,17,1.11,9,24,27.2
ic3098,12,17,9.88,7,11,29.7
ic3099,12,17,9.27,12,27,14.5
ic3100,12,17,5.55,12,17,23.4
ic3101,12,17,19.65,11,56,36.5
ic3102,12,17,25.81,6,41,24.3
ic3103,12,17,28.45,9,21,37.6
ic3104,12,18,46.06,-79,43,33.8
ic3105,12,17,33.75,12,23,17.2
ic3106,12,17,45.81,9,36,47.3
ic3107,12,17,46.93,10,50,40.7
ic3108,12,17,42.7,13,22,47.7
ic3109,12,17,44.11,13,10,15.7
ic3110,12,17,44.84,37,23,58.9
ic3111,12,17,50.81,8,25,49.0
ic3112,12,17,48.36,26,1,50.6
ic3113,12,17,58.12,7,11,9.3
ic3114,12,17,56.75,9,8,7.4
ic3115,12,17,59.9,6,39,15.1
ic3116,12,17,57.17,25,4,35.5
ic3117,12,18,4.66,9,4,35.5
ic3118,12,18,11.05,9,29,59.3
ic3119,12,18,8.48,24,41,17.9
ic3120,12,18,15.35,13,44,56.9
ic3121,12,18,17.5,13,15,26.0
ic3121 ned01,12,18,17.69,13,15,23.2
ic3121 ned02,12,18,17.36,13,15,29.8
ic3122,12,18,21.42,25,13,0.5
ic3123,12,18,27.59,8,3,53.7
ic3124,12,18,27.53,9,35,18.2
ic3125,12,18,25.47,24,21,54.4
ic3126,12,18,37.16,13,48,54.6
ic3127,12,18,35.23,11,52,13.5
ic3128,12,18,40.2,11,44,1.0
ic3128a,12,18,41.87,11,43,54.6
ic3128b,12,18,38.56,11,44,6.1
ic3129,12,18,44.96,9,35,26.4
ic3130,12,18,49.6,8,13,58.7
ic3131,12,18,50.89,7,51,42.8
ic3132,12,18,50.89,7,51,42.8
ic3133,12,18,54.56,7,38,22.8
ic3134,12,18,56.12,8,57,41.8
ic3135,12,18,52.58,27,29,29.4
ic3136,12,18,57.37,6,11,3.8
ic3137,12,18,54.67,12,28,12.2
ic3138,12,18,56.2,12,26,38.0
ic3138 ned01,12,18,56.16,12,26,43.0
ic3138 ned02,12,18,56.2,12,26,31.6
ic3139,12,19,0.76,9,7,36.4
ic3140,12,18,57.88,27,7,46.1
ic3141,12,18,58.44,24,11,10.6
ic3142,12,19,3.5,13,58,53.0
ic3142 ned01,12,19,1.98,13,58,56.8
ic3142 ned02,12,19,5.15,13,58,49.9
ic3143,12,19,5.39,27,17,54.3
ic3144,12,19,9.76,25,17,49.1
ic3145,12,19,10.49,24,17,38.9
ic3146,12,19,12.5,25,42,54.1
ic3147,12,19,17.9,12,1,2.0
ic3147 ned01,12,19,17.19,12,0,58.3
ic3147 ned02,12,19,18.67,12,1,5.5
ic3148,12,19,21.62,7,52,13.2
ic3149,12,19,24.21,12,18,5.0
ic3150,12,19,28.49,7,47,53.6
ic3151,12,19,32.88,9,24,51.2
ic3152,12,19,35.99,-26,8,43.8
ic3153,12,19,36.84,5,23,52.1
ic3154,12,19,33.99,25,35,9.3
ic3155,12,19,45.31,6,0,20.7
ic3156,12,19,44.14,9,8,54.9
ic3157,12,19,47.92,12,25,19.0
ic3158,12,19,49.86,9,17,23.1
ic3159,12,19,53.21,11,40,28.1
ic3160,12,19,59.85,9,6,6.8
ic3161,12,20,1.21,8,59,56.6
ic3162,12,20,3.13,8,59,49.1
ic3163,12,20,5.75,9,15,20.2
ic3164,12,20,4.89,24,57,21.3
ic3165,12,20,4.77,27,58,31.2
ic3166,12,19,54.0,60,41,39.4
ic3167,12,20,18.78,9,32,43.3
ic3168,12,20,18.54,27,55,13.4
ic3169,12,20,21.39,25,35,58.2
ic3170,12,20,26.55,9,25,27.3
ic3171,12,20,24.06,25,33,38.1
ic3172,12,20,24.55,27,49,7.6
ic3173,12,20,30.18,11,20,27.4
ic3174,12,20,29.53,10,14,42.6
ic3175,12,20,33.35,9,51,12.3
ic3176,12,20,30.08,25,30,55.5
ic3177,12,20,34.33,14,7,39.4
ic3178,12,20,35.06,26,10,9.5
ic3179,12,20,37.73,26,9,55.4
ic3180,12,20,23.74,60,41,39.6
ic3181,12,20,42.09,29,20,45.2
ic3182,12,20,47.76,12,43,48.5
ic3183,12,20,48.87,6,41,12.2
ic3184,12,20,46.8,24,54,56.1
ic3185,12,20,52.68,25,25,46.9
ic3186,12,20,55.88,24,40,6.9
ic3187,12,20,54.68,11,9,42.5
ic3188,12,20,55.1,11,0,32.0
ic3189,12,20,56.32,25,25,35.5
ic3190,12,21,2.41,9,34,11.2
ic3191,12,21,5.15,7,42,15.9
ic3192,12,21,4.81,11,45,16.6
ic3193,12,21,1.28,27,53,55.6
ic3194,12,21,9.0,25,8,0.6
ic3195,12,21,17.43,25,48,29.8
ic3196,12,21,26.63,11,45,28.0
ic3197,12,21,25.9,25,26,38.0
ic3198,12,21,31.14,26,21,58.7
ic3199,12,21,45.6,10,35,44.3
ic3200,12,21,37.19,26,45,38.8
ic3201,12,21,40.37,25,43,33.6
ic3202,12,21,44.33,27,3,25.6
ic3203,12,21,45.63,25,53,4.8
ic3204,12,21,50.43,24,14,56.8
ic3205,12,21,50.94,26,20,27.6
ic3206,12,21,51.31,26,21,48.9
ic3207,12,21,52.23,24,21,16.4
ic3208,12,21,55.58,11,58,0.6
ic3209,12,22,6.15,11,45,17.0
ic3210,12,22,0.98,28,25,51.9
ic3211,12,22,7.32,8,59,26.0
ic3212,12,22,3.4,28,11,9.6
ic3213,12,22,7.67,23,52,10.6
ic3214,12,22,9.11,27,14,6.3
ic3215,12,22,10.38,26,3,7.0
ic3216,12,22,11.81,25,17,12.1
ic3217,12,22,13.07,26,23,16.9
ic3218,12,22,19.52,6,55,40.5
ic3219,12,22,15.03,25,57,4.8
ic3220,12,22,21.59,10,36,7.1
ic3221,12,22,20.15,25,17,1.6
ic3222,12,22,19.47,28,49,53.7
ic3223,12,22,30.61,9,29,14.1
ic3224,12,22,35.91,12,9,28.9
ic3225,12,22,38.99,6,40,37.4
ic3226,12,22,34.95,26,4,2.4
ic3227,12,22,35.66,24,5,6.5
ic3228,12,22,39.38,24,19,48.3
ic3229,12,22,52.8,6,40,47.5
ic3230,12,22,39.68,27,44,49.1
ic3231,12,22,43.78,24,49,13.7
ic3232,12,22,47.79,24,25,28.3
ic3233,12,22,54.89,12,34,0.4
ic3234,12,22,52.16,28,6,45.1
ic3235,12,22,57.9,13,32,44.8
ic3236,12,23,0.23,10,6,4.4
ic3237,12,22,58.01,28,29,39.0
ic3238,12,23,6.38,14,27,30.0
ic3239,12,23,9.57,11,43,33.6
ic3240,12,23,7.32,10,21,44.2
ic3241,12,23,8.44,26,54,19.0
ic3242,12,23,10.44,26,14,56.0
ic3243,12,23,11.33,27,45,56.5
ic3244,12,23,12.26,14,23,20.3
ic3245,12,23,17.71,9,7,46.4
ic3246,12,23,17.15,13,3,6.6
ic3247,12,23,13.99,28,53,37.5
ic3248,12,23,16.88,25,33,7.3
ic3249,12,23,17.93,25,26,40.8
ic3250,12,23,17.82,25,37,43.7
ic3251,12,23,18.89,25,39,12.2
ic3252,12,23,24.92,28,37,5.6
ic3253,12,23,45.22,-34,37,19.9
ic3254,12,23,29.83,19,25,36.9
ic3255,12,23,34.74,9,38,55.0
ic3256,12,23,39.0,7,3,14.4
ic3257,12,23,44.71,7,15,13.6
ic3258,12,23,44.47,12,28,42.0
ic3259,12,23,48.52,7,11,12.6
ic3260,12,23,53.56,7,6,25.6
ic3261,12,23,52.5,11,28,52.7
ic3262,12,23,48.17,27,23,39.4
ic3263,12,23,50.59,28,11,58.2
ic3264,12,23,51.95,25,33,26.6
ic3265,12,23,58.83,7,48,13.6
ic3266,12,24,0.26,7,47,6.7
ic3267,12,24,5.53,7,2,28.6
ic3268,12,24,7.44,6,36,26.9
ic3269,12,24,4.4,27,26,5.2
ic3270,12,24,5.85,27,34,40.4
ic3271,12,24,13.93,7,57,10.7
ic3272,12,24,9.31,23,17,4.7
ic3273,12,24,14.53,8,32,9.1
ic3274,12,24,14.72,9,16,0.7
ic3275,12,24,19.48,10,26,46.8
ic3276,12,24,14.1,25,49,7.6
ic3277,12,24,15.71,25,33,50.4
ic3278,12,24,14.96,27,25,14.9
ic3278 ned01,12,24,14.35,27,25,24.5
ic3278 ned02,12,24,15.06,27,25,23.7
ic3278 ned03,12,24,15.44,27,25,6.5
ic3279,12,24,24.03,12,51,8.8
ic3280,12,24,26.74,13,14,0.4
ic3281,12,24,27.91,7,49,8.9
ic3282,12,24,28.05,25,40,14.3
ic3283,12,24,28.02,27,12,40.5
ic3284,12,24,37.56,10,50,20.5
ic3285,12,24,33.49,24,51,34.8
ic3286,12,24,34.48,23,44,52.4
ic3287,12,24,36.96,24,35,41.0
ic3288,12,24,39.41,24,56,59.5
ic3289,12,24,57.45,-26,1,50.6
ic3290,12,25,8.96,-39,46,31.8
ic3291,12,24,48.41,12,1,6.6
ic3292,12,24,48.36,18,11,42.4
ic3293,12,24,53.51,17,25,56.7
ic3294,12,24,49.73,25,35,50.9
ic3295,12,24,48.98,28,42,28.2
ic3296,12,24,57.84,24,22,58.3
ic3297,12,24,58.14,26,46,16.3
ic3298,12,25,3.8,17,0,55.2
ic3299,12,25,3.14,27,22,28.1
ic3300,12,25,4.98,25,57,27.2
ic3301,12,25,17.54,14,10,21.2
ic3302,12,25,10.43,25,52,47.3
ic3303,12,25,15.2,12,42,52.6
ic3304,12,25,11.72,25,25,27.4
ic3305,12,25,14.5,11,50,58.6
ic3306,12,25,12.48,27,24,8.5
ic3307,12,25,17.54,14,10,21.2
ic3308,12,25,18.21,26,42,54.4
ic3309,12,25,20.13,28,22,51.6
ic3310,12,25,55.3,15,40,49.9
ic3311,12,25,33.11,12,15,37.2
ic3312,12,25,29.9,23,34,53.9
ic3313,12,25,36.44,15,49,47.4
ic3314,12,25,31.49,23,35,27.8
